id,pub.type,year,citation,chron,dsid
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16137
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16139
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16141
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16135
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16147
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16155
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16149
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16143
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16153
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16145
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16151
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16163
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16159
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16161
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16165
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16167
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16169
8098,Journal Article,2005,"Koehler, P.A., R.S. Anderson, and W.G. Spaulding. 2005. Development of vegetation in the central Mojave Desert of California during the late Quaternary. Palaeogeography, Palaeoclimatology, Palaeoecology 215:297-311.",Radiocarbon years BP,16171
8103,Journal Article,2002,"Anderson, R.S., M.J. Power, S.J. Smith, K. Springer, and E. Scott. 2002. Paleoecology of a Middle Wisconsin deposit from southern California. Quaternary Research 58(3):310-317. [DOI: 10.1006/qres.2002.2388]",Calibrated radiocarbon years BP,16173
6206,Journal Article,2005,"Robinson, G.S., L.P. Burney, and D.A. Burney. 2005. Landscape paleoecology and megafaunal extinction in southeastern New York State. Ecological Monographs 75(3):295-315.",Calibrated radiocarbon years BP,16175
6206,Journal Article,2005,"Robinson, G.S., L.P. Burney, and D.A. Burney. 2005. Landscape paleoecology and megafaunal extinction in southeastern New York State. Ecological Monographs 75(3):295-315.",Calibrated radiocarbon years BP,16177
6206,Journal Article,2005,"Robinson, G.S., L.P. Burney, and D.A. Burney. 2005. Landscape paleoecology and megafaunal extinction in southeastern New York State. Ecological Monographs 75(3):295-315.",Calibrated radiocarbon years BP,16179
6206,Journal Article,2005,"Robinson, G.S., L.P. Burney, and D.A. Burney. 2005. Landscape paleoecology and megafaunal extinction in southeastern New York State. Ecological Monographs 75(3):295-315.",Calibrated radiocarbon years BP,16181
8110,Journal Article,2004,"Malamud-Roam, F., and B.L. Ingram. 2004. Late Holocene C13 and pollen records of paleosalinity from tidal marshes in the San Francisco Bay estuary, California. Quaternary Research 62(2):134-145. [DOI: 10.1016/j.yqres.2004.02.011]",Calibrated radiocarbon years BP,16184
8110,Journal Article,2004,"Malamud-Roam, F., and B.L. Ingram. 2004. Late Holocene C13 and pollen records of paleosalinity from tidal marshes in the San Francisco Bay estuary, California. Quaternary Research 62(2):134-145. [DOI: 10.1016/j.yqres.2004.02.011]",Calibrated radiocarbon years BP,16186
8114,Master's Thesis,2001,"Reidy, L.M. 2001. Evidence of environmental change over the last 2000 years at Mountain Lake, in the northern San Francisco Peninsula, California. Master's thesis. University of California at Berkeley, Berkeley, California, USA.",Calibrated radiocarbon years BP,16197
14117,Book Chapter,1999,"Jodry, M.A. 1999. Paleoindian stage paleoecological records. Pages 12-26 in M.A. Martorano, T. Hoeffer III, M.A. Jodry, V. Spero, and M.L. Taylor, editors. Colorado prehistory: a context for the Rio Grande Basin. Colorado Council of Professional Archaeologists, Denver, Colorado, USA.",Calibrated radiocarbon years BP,16222
8115,Journal Article,2000,"Reasoner, M.A., and M.A. Jodry. 2000. Rapid response of alpine timberline vegetation to the Younger Dryas climate oscillation in the Colorado Rocky Mountains, USA. Geology 28(1):51-54. [DOI: 10.1130/0091-7613(2000)28<51:RROATV>2.0.CO;2]",Calibrated radiocarbon years BP,16224
8130,Journal Article,2003,"Oswald, W.W., L.B. Brubaker, F.S. Hu, and G.W. Kling. 2003. Holocene pollen records from the central Arctic Foothills, northern Alaska: testing the role of substrate in the response of tundra to climate change. Journal of Ecology 91:1034-1048.",Calibrated radiocarbon years BP,16236
8132,Journal Article,1999,"Oswald, W.W., L.B. Brubaker, and P.M. Anderson. 1999. Late Quaternary vegetational history of the Howard Pass Area, northwestern Alaska. Canadian Journal of Botany 77:570-581.",Calibrated radiocarbon years BP,16238
8130,Journal Article,2003,"Oswald, W.W., L.B. Brubaker, F.S. Hu, and G.W. Kling. 2003. Holocene pollen records from the central Arctic Foothills, northern Alaska: testing the role of substrate in the response of tundra to climate change. Journal of Ecology 91:1034-1048.",Calibrated radiocarbon years BP,16241
8156,Doctoral Dissertation,1981,"Davis, O.K. 1981. Vegetation migration in southern Idaho during the late Quaternary and Holocene. Doctoral dissertation. University of Minnesota, Minneapolis, Minnesota, USA.",Calibrated radiocarbon years BP,17296
8159,Journal Article,1982,"Bright, R.C., and O.K. Davis. 1982. Quaternary paleoecology of the Idaho National Engineering Laboratory, Snake River Plain, Idaho. American Midland Naturalist 42:87-109.",Calibrated radiocarbon years BP,17300
7897,Journal Article,1991,"Davis, M.B., M.W. Schwartz, and K. Woods. 1991. Detecting a species limit from pollen in sediments. Journal of Biogeography 18(6):653-668. [DOI: 10.2307/2845547]",Calibrated radiocarbon years BP,17304
8163,Journal Article,2001,"Brubaker, L.B., P.M. Anderson, and F.S. Hu. 2001. Vegetation ecotone dynamics in southwest Alaska during the late Quaternary. Quaternary Science Reviews 20:175-188.",Calibrated radiocarbon years BP,17320
8163,Journal Article,2001,"Brubaker, L.B., P.M. Anderson, and F.S. Hu. 2001. Vegetation ecotone dynamics in southwest Alaska during the late Quaternary. Quaternary Science Reviews 20:175-188.",Calibrated radiocarbon years BP,17322
8164,Journal Article,1991,"Eisner, W.R. 1991. Palynological analysis of a peat core from Imnavait Creek, the North Slope, Alaska. Arctic 44:279- 282.",Calibrated radiocarbon years BP,17324
8165,Journal Article,1992,"Eisner, W.R., and P.A. Colinvaux. 1992. Late Quaternary pollen records from Oil Lake and Feniak Lake, Alaska, USA. Arctic and Alpine Research 24:56-63.",Calibrated radiocarbon years BP,17326
8166,Journal Article,1994,"Edwards, M.E., and E.D. Barker, Jr. 1994. Climate and vegetation in northeastern Alaska 18,000 - present. Paleogeography, Paleoclimatology, and Paleoecology 109:127- 135.",Calibrated radiocarbon years BP,17328
8178,Journal Article,1990,"Anderson, P.M., R.E. Reanier, and L.B. Brubaker. 1990. A 14,000-year pollen record from Sithylemenkat Lake, north-central Alaska. Quaternary Research 33(3):400-404.",Calibrated radiocarbon years BP,17338
8179,Book Chapter,1998,"Lozhkin, A.V., D.M. Hopkins, T.B. Solomatkina, W.R. Eisner, and J. Brigham-Grette. 1998. Radiocarbon dates and palynological characteristics of peat from St Lawrence Island, Alaska. Pages 9-27 in Environmental changes in Beringia during the Quaternary. North East Interdisciplinary Research Institute, Far East Branch, Russian Academy of Sciences, Magadan, Russia. Translated from Russian.",Calibrated radiocarbon years BP,17340
8181,Authored Report,1995,"Anderson, P.M. 1995. Pollen Results from North Killeak Lake: A Final Report to the National Park Service. NPS Alaska Regional Office, Anchorage, Alaska, USA.",Radiocarbon years BP,17345
8179,Book Chapter,1998,"Lozhkin, A.V., D.M. Hopkins, T.B. Solomatkina, W.R. Eisner, and J. Brigham-Grette. 1998. Radiocarbon dates and palynological characteristics of peat from St Lawrence Island, Alaska. Pages 9-27 in Environmental changes in Beringia during the Quaternary. North East Interdisciplinary Research Institute, Far East Branch, Russian Academy of Sciences, Magadan, Russia. Translated from Russian.",Calibrated radiocarbon years BP,17347
7924,Doctoral Dissertation,1997,"Bigelow, N.H. 1997. Late-Quaternary vegetation and climate in Central Alaska. Doctoral dissertation. University of Alaska, Fairbanks, Alaska, USA.",Calibrated radiocarbon years BP,17352
8184,Master's Thesis,2014,"Martin, E.M. 2014. Holocene environmental history of Panthertown Valley in the Blue Ridge Mountains of North Carolina. Master's thesis. Western Carolina University, Cullowhee, North Carolina, USA.",Calibrated radiocarbon years BP,17363
756,Journal Article,1989,"Woods, K.D., and M.B. Davis. 1989. Paleoecology of range limits: beech in the Upper Peninsula of Michigan. Ecology 70(3):681-696.",Calibrated radiocarbon years BP,17387
8186,Journal Article,2003,"Ager, T.A. 2003. Late Quaternary vegetation and climate history of the central Bering land bridge from St. Michael Island, western Alaska. Quaternary Research 60:19-32.",Calibrated radiocarbon years BP,17391
7294,Journal Article,2003,"Geiss, C.E., C.E. Umbanhowar, P. Camill, and S.K. Banerjee. 2003. Sediment magnetic properties reveal Holocene climate change along the Minnesota prairie-forest ecotome. Journal of Paleolimnology 30(2):151-166. [DOI: 10.1023/A:1025574100319]",Calibrated radiocarbon years BP,17396
7840,Journal Article,2005,"Pederson, D.C., D.M. Peteet, D. Kurdyla, and T. Guilderson. 2005. Medieval warming, Little Ice Age, and European impact on the environment during the last millennium in the lower Hudson Valley, New York, USA. Quaternary Research 63:238-249.",Calibrated radiocarbon years BP,17398
8191,Journal Article,2004,"Axford, Y., and D.S. Kaufman. 2004. Late glacial and Holocene glacier and vegetation fluctuations at Little Swift Lake, southwestern Alaska, U.S.A. Arctic, Antarctic, and Alpine Research 36(2):139-146.",Calibrated radiocarbon years BP,17402
7897,Journal Article,1991,"Davis, M.B., M.W. Schwartz, and K. Woods. 1991. Detecting a species limit from pollen in sediments. Journal of Biogeography 18(6):653-668. [DOI: 10.2307/2845547]",Calibrated radiocarbon years BP,17404
7897,Journal Article,1991,"Davis, M.B., M.W. Schwartz, and K. Woods. 1991. Detecting a species limit from pollen in sediments. Journal of Biogeography 18(6):653-668. [DOI: 10.2307/2845547]",Calibrated radiocarbon years BP,17406
7790,Journal Article,2005,"Donders, T.H., F. Wagner, and H. Visscher. 2005. Quantification strategies for human-induced and natural hydrological changes in wetland vegetation, southern Florida, USA. Quaternary Research 64:333-342.",Calibrated radiocarbon years BP,17417
8197,Doctoral Dissertation,2010,"Johnson, B.G. 2010. Alpine and subalpine landscape response to post-glacial climate change in the San Juan mountains: A comparison of new landscape and climate records. Doctoral dissertation. University of North Carolina, Charlotte, North Caroline, USA.",Calibrated radiocarbon years BP,17419
